date,요일,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),건고추_거래량(kg),건고추_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg)
2022-10-12,수요일,1663789.57,854.9484187474501,1649518.5,999.2291168604656,1668693.9,1306.5767364523836,1988.2,17582.792475606075,74847.2,6667.3900025652265,651857.2,1864.956289506352,437451.5,1136.528847197918,577413.1,1030.3471466095937,77986.8,5994.312845250734,125851.7,2693.1079198771254,56773.3,4211.8647145753375,356987.0,1769.6538809536482,132621.0,3466.4630337578515,172706.7,2338.880657206698,139368.0,2243.798597956489,252001.0,2871.448565680295,47813.5,2918.3667583423094,230467.49,2524.384575889641,284415.7,2184.6320262910945,123508.0,4077.979564076821,532155.25,4897.895833969505
2022-10-13,목요일,1443080.7,850.8118797514235,1882953.1,886.2000609574396,1915003.2,1375.8044999611488,3093.4,16427.16816447921,100153.1,6532.5290879663235,758504.6,1688.5446469276521,380009.0,1189.5130010078708,647695.0,961.589575340245,73986.6,6074.441263688289,113557.8,2898.6386139921697,56408.3,4017.8717139144414,352855.0,1663.063006050644,121852.7,3435.450416773695,173345.0,2364.5073870027977,133903.0,2304.9308230584825,198673.2,2926.3007793703428,43837.0,3045.2958915984213,166209.38,3024.373901160091,208962.5,2353.0435891607344,102413.0,4001.463290793161,505584.99,4785.703982232542
2022-10-14,금요일,1466202.68,789.561432257101,1737946.9,947.3558426900155,1751099.8,1333.8148128393368,2741.2,17743.76769298118,112726.3,6176.598806134859,757061.1,1629.3271269650495,402225.6,1194.285741633551,610306.7,997.1667474730328,73778.6,7230.028477092273,125028.0,2936.476821192053,63181.8,3725.4031382455073,454483.0,1739.873773056418,108482.1,3839.8662544327585,181062.0,2403.1367763528515,139010.5,2359.4013689613375,284502.0,2788.6931550569066,45585.5,3860.7472551578903,187663.95,3886.59301906413,263759.4,2356.907086534167,111575.0,4014.8133542460228,483506.63,4784.513709770639
2022-10-15,토요일,924080.7,832.9826009784643,1453447.4,945.1450544409107,1249695.0,1295.83042262312,1597.4,16482.72380117691,48035.4,6480.751529080636,699753.5,1533.9428555912903,337745.1,1186.8413871881487,620639.3,951.9162499055409,80233.49,7637.3857599862595,113598.5,3132.3164654462867,64893.8,3650.199972878765,206803.5,1150.9209998863655,95241.5,4237.6653664631485,184223.0,2383.442892581274,135009.0,2553.872497389063,223445.0,2873.558638591152,45601.0,4504.093024275783,216566.07,4168.505869825314,253263.0,2258.8048787229086,97426.0,3970.139387843081,474863.64,4747.683208594366
2022-10-17,월요일,1841276.8,731.9459143785442,2015228.8,908.8644837747455,2544053.7,1317.6069306241452,1714.0,16509.32788798133,82560.8,6722.744111006676,791502.2,1477.5199765711327,385858.2,1363.8188303371548,664487.4,1011.3894033205144,114720.5,6778.70771135063,137100.7,3157.3460529377307,67336.1,3804.2733095620324,411503.0,1644.651266211911,152600.6,4079.931933426212,208461.3,2395.7062869702913,151476.0,2601.0121537405266,319706.0,3161.330910273814,58374.8,4253.41923227146,405257.98,3215.4201775372817,413567.32,2183.7294639237934,102119.0,4154.252391817389,526886.72,4855.883063441038
2022-10-18,화요일,1601342.31,693.7762657379608,1870550.4,917.0928353494245,1581441.0,1252.5274992870427,1951.0,15884.911327524347,138340.6,6821.275265540267,778586.4,1411.6582886626327,372517.0,1295.346934502318,691444.7,924.0733713050372,87457.65,6240.700373266375,129548.4,3085.503803983685,64238.1,3410.3379925620466,372191.0,1698.6292683057893,90103.2,4233.685951220378,184711.0,2369.013334343921,133811.3,2485.8532201689995,230377.7,3641.459368680215,56332.5,3733.704415745795,259697.54,2920.2023785053952,242594.18,2211.045421617287,74691.0,4909.769102033712,455716.95,4854.153987469635
2022-10-19,수요일,1467609.34,675.3356850399985,6988173.1,237.87707977640108,1745775.0,1289.0350262777276,1809.8,17133.80870814455,91831.3,6550.329114365146,734432.0,1331.9909889547296,337194.0,1240.3972105078976,810037.2,812.9594134689123,86970.64,5776.28132896343,140544.6,3115.197930052097,61753.6,2919.500450176184,326176.0,1485.0388348621602,121048.8,4069.366701693862,177149.1,2376.255995655637,139613.8,2397.7621553170247,285571.8,2952.3685041730314,55064.0,3539.8086408542786,290857.84,2451.5185356530183,263887.0,2175.553975754774,63125.0,4201.351287128713,412970.23,4793.003965443224
2022-10-20,목요일,1365711.7,650.4637633257444,1697322.4,881.4447750174039,1514858.1,1207.0205691212925,1964.4,15744.450213805741,85643.1,6274.268026262477,672054.4,1315.4808569068218,249759.1,1113.9699134085604,670146.9,761.444256475707,68901.2,5682.17785756997,107611.9,2979.1327167348595,45247.4,3003.146324429691,306035.6,1478.593581923149,142252.2,3588.3012775900825,153033.8,2322.904097003407,121885.5,2296.674838270344,193331.1,2810.7538207768953,46593.9,3390.8157076355487,245035.91,2059.2711860069817,192631.91,2161.541792322985,54446.0,4224.809719722293,403206.57,4725.882874378758
2022-10-21,금요일,1324025.5,625.4563858475535,1835024.5,843.4859164005712,1368216.0,1237.0778005811949,2132.3,16212.123528584156,106265.6,6515.933895823296,600591.4,1358.158250351237,248873.5,1014.9152481079745,646553.3,798.7377622231609,67249.68,5780.565156592567,116167.0,3036.0975233930462,43256.6,3538.8392060402343,292045.0,1350.4602852300159,121631.7,3375.7038091221284,165795.4,2295.552590723265,129220.3,2166.0888807718293,262913.8,2875.659851251627,45816.0,3320.262135498516,299978.8,1879.3666719114817,260513.8,2193.381175968413,47689.0,4129.392522384617,351712.21,4732.133695330054
2022-10-22,토요일,1259509.2,561.2152074792308,1392528.3,879.6574877508773,899336.5,1249.0835966292927,1343.8,16282.545021580592,62269.3,6591.366997862509,565028.4,1484.873471846725,235470.1,1074.4567866578388,570169.8,822.6261054163162,67138.55,6137.078027452187,117225.1,2783.725183429146,42556.2,4661.055662864635,168545.0,1180.4247826989824,124514.0,2891.7529996626886,155307.0,2290.674052038865,121611.5,2188.38007918659,279495.0,2313.310255997424,48872.9,2996.5020901153807,364462.18,1613.1667049788266,248892.0,2028.5558033203156,47366.0,3896.0509648270913,381294.77,4751.781148217689
2022-10-24,월요일,1841250.7,647.3897965116863,2182250.7,850.0376221668756,1506059.5,1360.9641186154995,1596.0,17550.317042606515,87231.1,6357.880927788368,675832.3,1630.842266639224,290207.4,1153.5324805639,696020.2,845.7445746545862,87789.4,6305.166785511691,138298.6,3014.822030013319,43534.0,4863.762484494878,435687.0,1517.5063038373878,188721.6,3214.14775521191,177396.3,2286.802165546858,137192.8,2330.960691814731,296379.1,2727.799639043374,50887.5,3285.4394301154507,547986.42,1455.371209746402,453717.4,1997.634785441334,51445.0,4135.166449606376,369048.64999999997,4999.825090811199
2022-10-25,화요일,1789076.0,699.4914760468532,2365164.6,839.3328438959386,2117198.8,1324.0749616899463,2723.8,16778.39929510243,186679.5,6529.242219954521,798725.1,1573.8724499831044,312274.6,1103.8748428466486,863878.5,746.6462239770987,75953.2,6936.844175097297,171599.6,3002.446450924128,55957.7,4284.60588980605,356025.0,1276.0925159750018,164472.2,3057.179681429445,217433.1,2332.6228895232603,162893.2,2345.696572969283,316142.4,2341.2008196306474,66452.0,3301.234725817131,457408.64,1505.5030420938267,351473.2,1938.6289480961848,54095.5,4307.697128226932,419034.51,5048.942818575969
2022-10-26,수요일,1448660.6,684.4038576047419,2104301.0,783.6491081836676,1563754.5,1289.7658775722148,819.2,17739.25048828125,84068.3,6320.802026447543,709224.3,1531.512531367016,336533.5,1200.6095678439144,608822.0,719.2898729020961,75643.5,7148.913812819344,168881.3,2962.6431760058695,58814.8,3958.7558913742796,377005.0,1331.0672510974655,123450.9,2986.8267060021435,169908.5,2255.6729004140466,140410.9,2166.370830184836,239256.8,2599.653180181295,56844.0,2977.837027654634,342375.44,1537.505041249454,314365.2,1951.642500505781,36487.0,4307.616795022885,259556.13,5253.478236094828
2022-10-27,목요일,1280449.7,678.7968875309979,2220719.0,742.3253720979557,1371965.7,1277.4613505279324,1196.0,17264.571070234113,137515.9,6472.72626656263,685621.8,1488.1055459438423,335190.0,1203.845117694442,625799.9,705.583279895059,74851.25,6719.831372221573,158585.85,3074.761373729119,56528.4,4134.187771102667,350061.0,1209.5469989516114,143388.9,2664.930855875176,165915.5,2246.8876566686054,128998.5,2142.6313716826166,220495.2,2377.4786027088116,54171.5,2692.9899301293117,316743.16,1540.1393861196561,257205.0,1923.5861239089443,40146.0,4228.61356050416,267887.71,5377.294613478161
2022-10-28,금요일,1381057.2,679.3978069843885,2368064.9,684.4930795604462,1559893.0,1294.7740966848366,1785.7,15979.671837374699,169481.6,6919.441461491985,701419.7,1451.0815863882924,343631.0,1233.9916712985732,636708.4,696.0679080093807,79800.8,6673.068490541448,168997.08,3062.106126330704,58826.9,4381.751630631565,357917.0,1227.0816809483763,176479.6,2618.7869929442268,174023.7,2248.6155334014848,145560.5,2090.2616781338343,278511.6,2714.0739559860344,56286.0,2723.369594570586,325752.45,1470.9550826095092,382031.1,1811.9618219563802,36786.0,4193.73131082477,236843.14,5562.424142831411
2022-10-29,토요일,1248504.4,591.6357155008825,1747736.5,663.899332078949,964731.5,1231.91948226009,1312.4,14625.646906430966,68633.4,6211.142752653956,680131.4,1405.8022905573835,343146.92,1096.5636847330584,535027.6,715.0723551457907,83743.0,6351.600456157529,162727.1,3012.745301796689,62196.5,4021.5520005144986,153351.0,861.1980228364993,116360.9,2459.687377804744,180717.7,2247.764701520659,145583.5,2094.8512434444838,240278.0,2256.0644753160923,68367.0,2299.3131189023943,350861.13,1378.9807636998719,314581.2,1698.4841052167135,38670.0,4147.907938970779,249272.05000000002,5557.607040179594
2022-10-31,월요일,1809584.0,595.5417687159038,2447210.0,590.743925122895,1431402.6,1285.6659021018963,1828.3,16415.478313187115,90106.4,6322.237798868893,752567.6,1461.5178756034675,395495.5,1166.4447737079183,667365.2,712.5451851549947,111194.14,6120.200336096848,203133.7,3087.14899595685,66999.16,4178.658075713188,387617.0,1235.6305837979241,226501.6,2328.457255931084,193766.8,2248.5431663215786,156616.5,2088.825072709453,304978.6,2565.8616702942436,72924.0,2086.934438593604,481677.96,1496.825775462095,522288.3,1654.7587127645786,39416.0,4033.4059772681144,223129.42,5719.790693670068
2022-11-01,화요일,1778557.3,519.3775949754331,2441064.6,567.8144945447162,1895546.1,1285.9338920852413,2742.4,12822.176560676779,114772.4,6842.607743673567,758073.89,1400.3002952654126,388321.2,979.7623307715365,611774.9,697.5766544197874,78175.2,6119.8834668795225,203634.95,2824.7205501806047,74129.3,3718.5793876375465,361863.0,1173.3926789973,133863.9,2249.28839664764,179452.2,2221.435780670284,143107.0,2032.2177251986277,288496.3,2205.0546922092244,69970.5,1869.5356757490656,277666.14,1706.1715015017676,310846.0,1611.2683322288208,31449.0,4061.5196031670325,201895.26,5889.813163518549
2022-11-02,수요일,1801556.3,487.0873072354164,2377752.9,585.3352587646933,1479353.0,1278.7954321923164,1143.5,15267.149978137299,143757.3,6889.292418541529,733298.45,1361.4083038086335,356269.0,883.7305687556312,640467.0,648.5432801377744,85430.1,5725.7906171244085,223744.01,2685.33609011477,74180.4,3378.802217297292,365712.0,1183.4493617928863,171632.2,2300.7298921764095,163809.0,2201.1195355566542,148812.0,1888.6617073891891,263765.8,2354.4164937228406,62902.0,1723.4467107564146,338405.93,1759.6476308792817,377931.5,1569.8397699053928,27901.0,3935.249274219562,181304.5,6001.796976909012
2022-11-03,목요일,1623107.0,516.4760505622858,2337615.9,566.520629843423,1739562.8,1269.5873474645468,5888.1,9964.267930232163,123492.3,5798.067175038444,645101.0,1442.9915300084792,309919.5,851.0433935263835,810414.7,777.5270747186595,80706.28,5413.6435479370375,225886.4,2410.3563384072704,37378.3,3324.676028604832,276083.0,1216.9492543908898,110808.9,2225.8201823138756,161021.0,2178.2967004303787,135613.2,1752.185650069462,212407.3,2208.29227620708,61852.0,1548.2988585656083,271887.25,1730.343283842843,286828.4,1577.6479072504674,28035.0,3936.8467986445517,176010.98,6221.4999314247325
2022-11-04,금요일,1715838.7,532.5947176736369,2421587.1,565.2960201183761,1738998.7,1269.5739191754428,1545.0,14213.422653721684,108663.5,6716.973114247195,650311.5,1460.7389335726032,301044.0,963.1805317495117,522593.0,801.8544144295848,83095.5,5581.443892870252,220436.4,2310.070891195828,74546.6,4598.846144559242,378301.0,1357.8920277768232,128950.2,2275.8345624900157,162652.5,2199.1179108836322,141783.0,1655.4198599267895,277528.0,2261.3613761494335,55745.0,1559.32661225222,321637.63,1660.2741942850405,359772.7,1520.0456288095234,24492.0,3600.906418422342,155298.15,6254.001737947297
2022-11-05,토요일,1428539.8,544.1794446329042,2384493.5,527.7508267479027,1120752.0,1236.8357388610505,1077.6,15855.650519673349,67787.05,6275.689810959468,600792.4,1553.2812265934122,229909.5,1130.4655657987164,508394.2,742.9537197709966,85754.2,5178.869314855716,209061.6,2334.965971751866,39840.3,5561.455360526903,216469.0,1024.8373623936914,120066.8,2292.2413356564844,182018.1,2177.463642352052,139332.5,1642.284614142429,216565.0,2106.419412185718,56279.0,1534.152419197214,281107.25,1606.6272285755704,283052.71,1486.8312583900008,25308.0,3621.558400505769,158225.45,6425.126122251509
2022-11-07,월요일,2330611.3,517.0797313992257,2895903.0,501.22533075175517,2019087.7,1266.5897474389053,1684.8,15207.921415004748,103229.3,6685.607438973237,695390.4,1638.974793152163,331734.0,1233.3735251737837,704433.2,850.9768591258902,103841.3,5421.150332285902,256627.55,2584.102116082237,72495.5,5415.898131608169,374480.0,1273.1148312326427,164654.2,2436.6626359971383,190609.6,2252.8985738388833,148952.0,1650.3209825984209,297483.2,2397.5674592716496,54782.0,1864.149136577708,395890.95,1705.3838260258285,473967.1,1543.7418251182414,20130.0,3754.1728763040237,145532.3,6889.331784078175
2022-11-08,화요일,2246270.5,473.2336501770379,2907351.0,465.20602087604834,2141119.55,1318.6477420188892,1566.8,15848.782869543018,114128.3,6616.984516548481,687353.0,1730.9353970958155,331358.5,1069.9427870418292,672950.5,748.6411392814182,67473.7,5917.9461182653395,235391.8,2304.945558851243,82126.0,3756.5157197477047,437564.0,1129.0634421478915,127483.7,2257.7826812368953,171439.5,2282.7348014897384,141726.0,1649.3186359595275,217266.8,2150.545660910917,52014.0,1854.6990810166494,236585.04,1820.5999204345296,279874.0,1562.8107791363257,21102.0,3782.873661264335,154883.3,6866.781312123387
2022-11-09,수요일,2204885.0,483.9974461253081,2769326.1,438.2102133078513,1751682.3,1306.1081047630612,1329.2,14732.266024676497,101702.0,6599.223623920867,714535.0,1710.5937973647196,335676.6,1050.8353248334856,585736.0,774.6480991436415,73956.2,5714.065920098653,242099.06,2228.6932588668456,79072.0,4062.3296995143664,290576.0,1248.4510386267275,208796.0,2170.61245905094,164049.8,2304.110416471096,145147.0,1585.3758465555609,209265.3,2404.177663473113,52544.0,1797.543925091352,271776.95,1807.4529462487528,365396.1,1555.2574671705584,27039.0,3478.4015681053293,119289.5,7025.252012960068
2022-11-10,목요일,2341188.1,505.96670382870985,2656252.6,467.3557706823515,1766812.75,1291.6809786436056,1767.8,17196.68627672814,136520.2,6461.9660314004805,719396.0,1617.8737830068558,359005.4,957.6097156198764,636214.8,725.7558327784892,73545.8,5436.909626382471,230890.02,2073.900651920772,79031.5,4207.462049942112,370142.0,1183.8279660238502,171523.1,1860.0629594497766,172567.0,2307.695440031988,143077.0,1571.2893127476814,146874.8,2400.357515380447,53322.0,1619.7022242226474,220519.22,1898.7568793323321,270800.81,1583.6751005286876,17010.0,3958.7948265726045,146682.8,6927.469342008743
2022-11-11,금요일,2810840.4,567.6367181857782,2848287.5,507.62238783830634,1545125.85,1282.4450008392519,1411.5,15114.76585193057,92859.7,6686.067874438535,725725.4,1527.102731969971,315594.5,904.9235997458765,573009.8,737.8157930283217,75422.68,5451.722081474698,232662.01,2057.0210839320093,96823.6,4283.481072796301,365423.0,1190.9079286197093,185947.9,1891.1374046170997,161974.8,2346.220763970692,146105.0,1513.3280380548235,218683.1,2494.529709886132,52379.0,1694.3610989136869,273427.31,1874.2479052293643,383680.7,1532.5258216011387,16575.0,3980.0,121231.6,7182.110934772782
2022-11-12,토요일,2791673.65,573.8698984388809,2796369.0,500.604420947307,1338077.5,1265.8277491400909,792.8,16006.432896064582,95006.7,6676.212877618105,682507.2,1493.9910787754327,275924.5,870.0359989779813,570545.3,645.8630699437888,82753.9,5093.372566126794,207860.01,2035.3450382302974,56121.2,5771.922161322282,200340.0,962.9053109713487,98638.6,1878.3383989634888,184224.4,2301.4618639007645,141033.5,1461.468083824056,205613.0,2507.9047044690756,50402.0,1745.97835403357,252708.99,1815.9383566053586,312722.95,1447.5013810147288,16271.0,4031.8788027779483,133027.3,7144.8604910420645
2022-11-14,월요일,2899391.1,528.7638587288207,2662365.1,505.3646425127793,1796660.15,1278.1233212079646,1947.1,15407.399209080171,105412.2,6553.537171219271,696125.3,1742.4685570255813,311767.5,1032.7897102808984,614385.7,688.1557611122786,112899.26,5336.537768272352,264044.25,2166.732867691684,94438.9,5036.662720552654,354269.5,1179.7330055226319,177972.7,2049.203765521341,199084.0,2260.6491681903117,162592.0,1449.4127570852195,249295.0,2525.1977777332077,60235.0,1742.4883539470407,430565.8,1826.9546698785646,603033.0,1371.8784792872032,13974.0,4289.602118219551,122153.3,7509.720981749982
2022-11-15,화요일,2814859.16,475.60714796117895,2975888.4,458.14058349768766,2012744.8,1273.7321060275501,1599.3,13374.076783592822,120057.4,6467.042814520388,718388.8,1754.751272569951,269585.0,1020.4618840068995,661530.5,636.2530268823584,85994.21,5035.018636719844,234301.68,2033.4602807798904,57396.5,4379.28722134625,301936.0,1090.7047917439456,117816.35,2163.762932733869,173666.8,2282.434679512722,154738.9,1385.8211348277648,242360.9,2354.8947045501154,65474.0,1654.1045911354124,245702.57,1923.593074341876,330714.16,1333.372084823946,13623.0,4009.256404609851,138797.3,7304.278555850871
2022-11-16,수요일,2788711.5,476.2243667012525,3008619.6,424.6086946319169,1653145.4,1226.5349920218755,1296.8,16410.513571869218,102839.6,6393.263032917281,741119.1,1647.9177327908565,297917.0,936.913475901006,688999.5,526.0195355729576,87648.82,4513.551157904921,265093.65,1967.5081051545367,87387.1,4553.707549512456,307475.0,1093.7860574030408,171086.3,2260.490197052599,163286.8,2286.652062505971,157925.0,1323.606686718379,190994.7,2537.344020540884,59942.23,1457.0113257381315,294744.33,1941.287243761398,404936.0,1297.2710996305589,12880.0,4271.180124223602,136339.2,7292.483746420691
2022-11-17,목요일,2939444.3,494.62180691772255,2996401.5,420.69298523579033,1581362.8,1232.1386072822756,1285.3,13969.14883684743,128757.8,6601.84954231899,727429.3,1607.8445561651145,276287.8,919.8619302046634,633385.2,501.576355115339,81205.6,4097.469275517944,262421.67,1910.6930498536956,90771.5,4879.079678092793,318703.0,1138.8926775085267,144158.2,2030.9467238075945,167314.8,2247.457923626601,150886.3,1269.1293179036136,181725.0,2515.8262374466913,57739.0,1421.0742652280087,202612.31,2137.5929231545706,236067.0,1368.2338869897105,12163.0,4503.156951410014,147913.7,7012.103287254662
2022-11-18,금요일,3554714.2,601.1443052158736,3305693.2,464.5280923226632,1727054.65,1242.9562839832545,1582.5,14152.911848341233,134328.4,6606.742267457961,776546.3,1518.363073779374,282037.0,883.7807379882781,612819.9,521.1767943567106,80442.0,4015.816513761468,265092.42,1773.6486731683992,60766.1,7598.556580066846,353381.0,1128.2517481132263,187476.6,2089.3608428998605,170638.5,2212.089393659696,149307.0,1210.4720006429704,295192.5,2580.684502485666,53079.8,1366.844279744837,271464.0,2013.2167211858662,337299.0,1350.795410007145,12237.0,4000.20429843916,140307.3,6941.486294725934
2022-11-19,토요일,3373012.6,569.9929087131189,3279530.0,451.0316575850808,1031623.75,1214.7212489049423,2303.0,13490.838037342597,131789.7,6884.177678528747,774699.1,1452.1852936191613,246285.0,863.9436953123414,517873.0,490.40689319582214,76091.45,3649.2290263886416,253200.0,1715.2418009478672,100643.7,5573.464926269603,157275.0,946.2787156254967,141881.2,1903.9886256952998,164520.3,2259.3915340538524,145687.0,1206.5511198665633,251501.5,2258.4783788565874,45447.0,1365.0890707857504,231470.41,2080.0909239327825,242266.0,1349.187256981995,8974.0,4198.395364386004,137040.7,6794.531113749418
2022-11-21,월요일,3319214.0,471.743469086356,3280319.4,377.1079608894183,1909182.3,1317.8094061525712,1038.0,15136.83140655106,119097.4,6999.7236127740825,866344.2,1400.5210157810257,388193.5,880.6394465646642,640950.6,471.1096674221071,89790.0,4435.190756208932,303934.32,1756.389541661501,103120.3,5148.270447234929,358271.0,1159.3546309916237,213931.8,2021.491302368325,191144.0,2276.600918679111,160872.4,1215.596211655946,325355.8,2369.545002732393,45140.0,1854.0621400088614,428296.14,1912.3975084155556,503235.0,1334.502862479756,12016.0,4158.854860186418,135751.7,7255.791271858841
2022-11-22,화요일,2620744.8,428.77389511561756,2672029.1,349.1565540959116,1922061.4,1306.7598501275766,1331.7,14164.222422467523,104270.5,6280.559314475331,819633.45,1279.818143097991,367903.5,691.963813880542,622767.4,466.1742714856301,64625.1,5058.661773830911,265350.3,1575.6274366375317,96324.2,4343.84318790086,346160.0,1178.1394326323089,139433.6,1757.8220672779014,160559.3,2309.5945049586044,148840.8,1200.5850680727328,291484.7,2060.0856237051207,49362.0,2151.059944896884,219465.71,1963.5595647265352,308323.15,1270.01790167232,9837.0,4014.562569889194,135266.8,6660.758441834952
2022-11-23,수요일,2492502.05,486.013514813358,2091948.5,345.1787876231179,1751251.3,1254.6103691686053,602.2,13486.745267353037,104956.8,6806.126787402055,764817.5,1234.3345517067796,292944.0,677.874494783986,613483.4,446.04739590345883,77951.47,4631.886018313702,260930.1,1491.9056521267573,99038.5,4738.125112961121,325674.0,1235.561398822135,158539.6,1941.8930349262896,156996.0,2273.9730502687967,151767.2,1101.4447456367384,259067.5,1996.9182934949386,55030.0,1860.7073051063057,274541.0,1876.2714312252085,394035.2,1224.9097542554573,11042.5,4069.920760697306,129569.9,6846.337073656768
2022-11-24,목요일,2331964.9,513.729514968257,1913067.2,430.0301343308798,1709845.6,1292.064274692405,1052.9,15916.35387976066,118828.3,6456.102771814458,651088.0,1304.9074241884355,244644.0,714.3342366867776,593436.4,454.80359310618627,75685.5,4157.516208520787,248212.32,1462.4574436917555,63164.7,6737.136280232472,316211.0,1132.4351303401843,122849.9,1831.9392852578635,161385.8,2238.5908363685035,148087.1,1071.2568751768385,244985.8,1868.1341122628332,60466.0,1400.777279793603,195485.58,2014.7418136928566,243634.6,1244.2930519720926,9403.0,3776.709560778475,138098.8,6585.760484522676
2022-11-25,금요일,3629365.9,616.5864505422284,2813304.4,452.3668395073068,1527753.4,1262.4478989868392,1233.8,14313.158534608527,174602.4,6743.283471475765,683538.6,1412.8307311393974,221992.0,741.0994225017117,559313.9,482.10767871136403,81384.6,4063.3560403319543,259342.46,1653.1423431396463,105686.1,5025.951094798654,268468.0,1171.2762005155178,156143.1,2130.511575599562,174035.5,2236.123089829374,151851.6,1054.0502042783876,317814.8,1812.9556962104975,54450.0,1384.838126721763,244101.36,1971.841279376731,354517.3,1249.1874726564824,7929.0,4005.9881447849666,137572.4,6246.4447810752745
2022-11-26,토요일,3349274.9,606.5895277810729,2907022.3,415.8568381123186,1267303.2,1212.799387707693,872.7,14558.767044803482,97768.6,6555.755498186534,645576.5,1459.7800942258586,241435.5,721.3860223537963,569489.2,463.80615295250556,76374.08,3791.6123506823255,205418.2,1593.3285901638706,102990.6,6038.9566620643045,173234.0,1009.5213295311544,118677.9,2063.8852642320094,166550.2,2196.6835464622677,149618.5,1054.1877575299845,254377.5,1551.1980029680299,51169.0,1332.0194453673123,197018.18,2125.523928806976,226358.2,1260.9798363832192,7578.0,3715.9540775930323,130831.9,6056.033734891873
2022-11-28,월요일,3512435.8,456.83306837949897,2732568.0,386.7335883315621,1512498.6,1216.1500691637002,1511.8,13266.63976716497,151901.5,6574.648446526203,782528.7,1475.1114483085414,294387.5,761.9928903231286,672386.2,482.9628760971002,92644.72,4164.154309063701,327190.37,1827.4812244626883,97305.7,5469.812200107496,390028.0,1225.7892151332726,159172.8,2489.37247444287,173922.3,2219.544652985845,148995.0,1074.058109332528,359260.3,1630.3109472435447,46987.0,1677.3093834464853,348376.21,2368.834665834386,444988.5,1431.4466373850112,9218.0,3791.1011065307007,128981.8,6314.980873270492
2022-11-29,화요일,2325404.3,464.1730360608691,1993296.3,378.26070113108625,1404844.7,1217.906885366048,765.0,16503.660130718956,95580.2,6284.903515581679,731794.3,1460.5137782570866,237656.5,788.286741578707,580879.4,485.52385228327944,65007.4,4573.9032325550625,290951.85,1603.010800584358,100059.7,4662.264508088671,342055.0,1150.4338161991493,100142.65,2699.518456921202,168293.5,2195.321263150389,147628.5,1040.9256681467332,267311.0,1416.0059630916796,48848.2,2031.3894268366082,198332.97,2439.024131993788,253001.3,1458.331557980137,4672.0,3554.950770547945,105654.0,6160.792397826869
2022-11-30,수요일,1589360.7,541.3052436743906,1431081.5,340.5906602803544,1331227.8,1182.4443179446823,1014.1,15369.828419288038,96112.8,6615.718603557487,691169.6,1354.2651109076558,205210.0,854.5179279762195,541161.2,503.7118200639662,69926.8,4633.635987918795,267888.77,1684.5243083537991,95453.7,5767.428250554981,295220.0,1197.7781688232506,191117.7,2687.171193458272,152566.5,2195.9982368344295,144710.0,1013.0255614677632,319869.8,2221.6597440583637,46274.0,2041.0951722349484,217292.17,2575.445235785532,305774.8,1594.5759886033775,5460.0,3569.029304029304,94685.6,6284.000312613533
2022-12-01,목요일,1708862.0,555.2205251213966,1184788.7,428.6887493103201,1699776.2,1215.0219352406511,783.6,15987.762889229198,136204.5,6224.432709638815,703462.8,1387.7162289178616,191500.5,792.8321492633179,461588.9,488.234448445359,66581.6,3943.924012039362,204319.94,1558.6835479689353,61503.5,5447.234271220337,300311.0,1229.7269963471201,113817.5,2375.992733982033,149054.3,2148.842931736958,147806.5,986.0940486379151,198081.6,1552.7691617999853,45455.0,1645.868947310527,204640.7,2434.7807694168364,201019.6,1643.462229553735,3100.0,3373.548387096774,114793.8,6043.0483179405155
2022-12-02,금요일,1970263.3,669.6170258056372,1108706.6,551.0587742510056,1322403.5,1179.6172249997826,1277.6,15659.589855979964,100370.0,6872.748958852247,604024.2,1356.4261100796955,214680.5,761.592636499356,698447.4,614.6769334383663,65717.4,4153.537206280224,278606.05,1616.1308772727657,91785.0,5591.281712698154,301648.4,1226.916923809309,169866.2,2488.575967437901,160265.5,2177.2458389360154,151316.0,960.5511644505538,283815.4,1371.4079997068516,43812.0,1674.1501643385375,200846.57,2396.380067630729,302321.95,1663.043851099796,4294.0,3321.8677224033536,114184.2,5787.7201924609535
