date,avg_temp,max_temp,min_temp,precip,location
2021-12-21,12.4,17.4,1401,9.0,제주
2021-12-21,4.0,14.6,1447,1.8,창녕(밀양)
2021-12-21,2.3,6.1,1405,-0.2,평창
2021-12-21,3.5,9.3,1429,2.3,포천(동두천)
2021-12-21,4.3,14.1,1242,3.9,해남
2021-12-22,1.3,10.3,1502,1.6,논산(부여)
2021-12-22,5.3,9.3,1433,4.9,무안(목포)
2021-12-22,4.7,11.2,1521,2.9,상주
2021-12-22,8.0,9.6,1145,7.6,신안
2021-12-22,10.0,16.7,1403,7.1,제주
2021-12-22,3.9,14.1,1517,1.6,창녕(밀양)
2021-12-22,-2.5,3.9,1252,-1.7,평창
2021-12-22,0.3,8.6,1502,0.0,포천(동두천)
2021-12-22,1.6,11.8,1416,4.0,해남
2021-12-23,1.5,10.1,1430,1.4,논산(부여)
2021-12-23,5.6,10.9,1516,4.4,무안(목포)
2021-12-23,1.8,10.2,1429,2.1,상주
2021-12-23,8.1,10.4,1204,7.1,신안
2021-12-23,9.9,16.2,1114,6.6,제주
2021-12-23,2.7,12.5,1421,1.0,창녕(밀양)
2021-12-23,-2.9,4.1,1340,-2.4,평창
2021-12-23,-0.2,7.1,1433,-0.2,포천(동두천)
2021-12-23,0.7,12.9,1336,2.6,해남
2021-12-24,1.0,10.1,1316,1.4,논산(부여)
2021-12-24,3.8,9.0,1332,3.2,무안(목포)
2021-12-24,1.8,9.1,1451,2.2,상주
2021-12-24,6.3,11.3,1217,6.0,신안
2021-12-24,9.3,14.1,1216,7.5,제주
2021-12-24,3.9,11.4,1501,1.5,창녕(밀양)
2021-12-24,-2.9,1.5,1243,-1.6,평창
2021-12-24,-1.9,2.0,1445,-0.5,포천(동두천)
2021-12-24,0.9,8.9,1415,2.0,해남
2021-12-25,-6.4,-2.6,1,-1.9,논산(부여)
2021-12-25,-2.6,1.2,1,-0.2,무안(목포)
2021-12-25,-7.3,-1.4,1,-2.6,상주
2021-12-25,-0.7,2.3,12,2.7,신안
2021-12-25,2.5,5.5,1,4.2,제주
2021-12-25,-2.6,3.5,1,-2.2,창녕(밀양)
2021-12-25,-12.0,-3.8,1,-4.2,평창
2021-12-25,-12.4,-7.5,1432,-6.3,포천(동두천)
2021-12-25,-3.9,0.5,1,0.8,해남
2021-12-26,-8.2,-3.0,1413,-3.5,논산(부여)
2021-12-26,-6.4,-4.0,1519,0.8,무안(목포)
2021-12-26,-9.2,-4.2,1424,-4.0,상주
2021-12-26,-0.8,1.3,2007,2.1,신안
2021-12-26,1.0,3.0,1841,2.5,제주
2021-12-26,-5.2,-1.2,1350,-5.0,창녕(밀양)
2021-12-26,-16.2,-11.2,1407,-9.5,평창
2021-12-26,-12.9,-7.5,1524,-8.1,포천(동두천)
2021-12-26,-7.0,-2.8,1455,0.7,해남
2021-12-27,-4.6,1.1,1545,-2.6,논산(부여)
2021-12-27,-2.7,0.8,1529,1.7,무안(목포)
2021-12-27,-4.3,0.0,1404,-3.1,상주
2021-12-27,2.4,4.8,2332,3.3,신안
2021-12-27,4.1,6.5,2255,3.9,제주
2021-12-27,-2.1,3.6,1440,-2.8,창녕(밀양)
2021-12-27,-10.5,-4.7,1422,-8.3,평창
2021-12-27,-9.6,-4.9,1446,-7.7,포천(동두천)
2021-12-27,-4.9,0.3,1257,0.5,해남
2021-12-28,-0.7,5.0,1429,0.0,논산(부여)
2021-12-28,3.8,6.0,1413,3.3,무안(목포)
2021-12-28,0.8,4.8,1340,-0.6,상주
2021-12-28,6.0,7.3,1256,4.5,신안
2021-12-28,7.2,8.4,1459,5.6,제주
2021-12-28,0.1,8.5,1415,-1.0,창녕(밀양)
2021-12-28,-5.6,-0.7,1353,-5.6,평창
2021-12-28,-5.1,2.0,1250,-4.8,포천(동두천)
2021-12-28,0.1,6.2,1310,1.2,해남
2021-12-29,2.2,8.2,1453,0.9,논산(부여)
2021-12-29,5.1,8.6,1431,4.0,무안(목포)
2021-12-29,1.6,7.3,1444,0.3,상주
2021-12-29,6.9,10.1,1246,5.9,신안
2021-12-29,9.3,11.5,1121,6.9,제주
2021-12-29,2.8,10.5,1346,-0.4,창녕(밀양)
2021-12-29,-2.7,-0.7,1354,-2.6,평창
2021-12-29,-0.7,6.8,1424,-1.5,포천(동두천)
